"","year","variable","value"
"4331",2007.87706454781,"lat_36_04500",-1.52387464966382
"4332",2007.87706454781,"lat_36_05849",-1.52387464966382
"4333",2007.87706454781,"lat_36_06299",-1.52387464966382
"4334",2007.87706454781,"lat_36_06749",-1.52387464966382
"4335",2007.87706454781,"lat_36_07199",-1.52387464966382
"4336",2007.87706454781,"lat_36_07649",-1.52387464966382
"4337",2007.87706454781,"lat_36_08099",-1.52387464966382
"4338",2007.87706454781,"lat_36_08549",-1.52387464966382
"4339",2007.87706454781,"lat_36_08999",-1.52387464966382
"4340",2007.87706454781,"lat_36_09449",-1.52387464966382
"4341",2007.87706454781,"lat_36_09899",-1.52387464966382
"4342",2007.87706454781,"lat_36_10349",-1.52387464966382
"4343",2007.87706454781,"lat_36_10799",-1.52387464966382
"4344",2007.87706454781,"lat_36_11249",-1.52387464966382
"4345",2007.87706454781,"lat_36_11698",-1.52387464966382
"4346",2007.87706454781,"lat_36_12148",-1.52387464966382
"4347",2007.87706454781,"lat_36_12598",-1.52387464966382
"4348",2007.87706454781,"lat_36_13048",-1.52387464966382
"4349",2007.87706454781,"lat_36_13498",-1.52387464966382
"4350",2007.87706454781,"lat_36_13948",-1.52387464966382
"4351",2007.87706454781,"lat_36_14398",-1.52387464966382
"4352",2007.87706454781,"lat_36_14848",-1.52387464966382
"4353",2007.87706454781,"lat_36_15298",-1.52387464966382
"4354",2007.87706454781,"lat_36_15748",-1.52387464966382
"4355",2007.87706454781,"lat_36_16198",-1.52387464966382
"4356",2007.87706454781,"lat_36_16648",-1.52387464966382
"4357",2007.87706454781,"lat_36_17098",-1.52387464966382
"4358",2007.87706454781,"lat_36_17547",-1.67440064441903
"4359",2007.87706454781,"lat_36_17997",-1.67440064441903
"4360",2007.87706454781,"lat_36_18447",-1.67440064441903
"4361",2007.87706454781,"lat_36_19347",-1.67440064441903
"4362",2007.87706454781,"lat_36_19797",-1.67440064441903
"4363",2007.87706454781,"lat_36_20247",-1.67440064441903
"4364",2007.87706454781,"lat_36_20697",-1.67440064441903
"4365",2007.87706454781,"lat_36_21147",-1.67440064441903
"4366",2007.87706454781,"lat_36_21597",-1.67440064441903
"4367",2007.87706454781,"lat_36_22047",-1.67440064441903
"4368",2007.87706454781,"lat_36_22496",-1.37843793894352
"4369",2008.12611589264,"lat_36_00000",-1.62319990429704
"4370",2008.12611589264,"lat_36_00450",-1.62319990429704
"4371",2008.12611589264,"lat_36_00900",-1.62319990429704
"4372",2008.12611589264,"lat_36_01350",-1.62319990429704
"4373",2008.12611589264,"lat_36_01800",-1.62319990429704
"4374",2008.12611589264,"lat_36_02250",-1.62319990429704
"4375",2008.12611589264,"lat_36_02700",-1.62319990429704
"4376",2008.12611589264,"lat_36_03150",-1.62319990429704
"4377",2008.12611589264,"lat_36_03600",-1.62319990429704
"4378",2008.12611589264,"lat_36_04050",-1.62319990429704
"4379",2008.12611589264,"lat_36_04500",-1.62319990429704
"4380",2008.12611589264,"lat_36_05849",-1.62319990429704
"4381",2008.12611589264,"lat_36_06299",-1.62319990429704
"4382",2008.12611589264,"lat_36_06749",-1.62319990429704
"4383",2008.12611589264,"lat_36_07199",-1.62319990429704
"4384",2008.12611589264,"lat_36_07649",-1.62319990429704
